wavelength_um,sw,u_random_sw,u_param_sw,u_scatter_sw,to,u_random_to,u_param_to,u_scatter_to,lw,u_random_lw,u_param_lw,u_scatter_lw,ss,u_random_ss,u_param_ss,u_scatter_ss,u_common_sw,u_wavelength_sw,u_session_avg_sw,u_total_sw,u_common_to,u_wavelength_to,u_session_avg_to,u_total_to,u_common_lw,u_wavelength_lw,u_session_avg_lw,u_total_lw,u_common_ss,u_wavelength_ss,u_session_avg_ss,u_total_ss
0.273613,0.0189217,0.000237789,0.000228715,6.50603e-05,0.0208381,0.000232419,0.000220413,7.3734e-05,-1.37978e-05,0.00010762,2.43181e-05,0.000104836,4.87119e-05,4.61221e-05,2.51954e-05,3.86322e-05,0.000505589,0.000256326,0.00273339,0.00280165,0.000557943,0.000127833,0.00273339,0.00280233,0.000420463,0.000127327,0.00273339,0.00277056,0.000558982,0.000127327,0.00273339,0.00279324
0.273831,0.0185658,0.000232471,0.000223397,6.4317e-05,0.0204565,0.000226469,0.000214295,7.32527e-05,-1.36471e-05,0.000107024,2.41982e-05,0.000104252,4.84729e-05,4.58127e-05,2.49672e-05,3.84114e-05,0.000505589,0.000254831,0.00271793,0.00278599,0.000557943,0.000127832,0.00271793,0.00278677,0.000420463,0.000127334,0.00271793,0.00275529,0.000558982,0.000127334,0.00271793,0.00277812
0.27405,0.018215,0.000227276,0.000218204,6.3573e-05,0.0200813,0.000220599,0.000208251,7.27709e-05,-1.34967e-05,0.000106428,2.40785e-05,0.000103668,4.82342e-05,4.55039e-05,2.47404e-05,3.81905e-05,0.000505589,0.000253333,0.00270242,0.0027703,0.000557943,0.000127831,0.00270242,0.00277117,0.000420463,0.00012734,0.00270242,0.00273997,0.000558982,0.00012734,0.00270242,0.00276294
0.274268,0.0178696,0.000222232,0.000213166,6.28285e-05,0.0197123,0.000214843,0.000202316,7.22888e-05,-1.33465e-05,0.000105832,2.39589e-05,0.000103084,4.79958e-05,4.51958e-05,2.45149e-05,3.79694e-05,0.000505589,0.000251846,0.002687,0.0027547,0.000557943,0.00012783,0.002687,0.00275568,0.000420463,0.000127346,0.002687,0.00272473,0.000558982,0.000127346,0.002687,0.00274785
0.274487,0.0175295,0.000217366,0.000208312,6.20834e-05,0.0193497,0.00020923,0.000196522,7.18062e-05,-1.31965e-05,0.000105235,2.38395e-05,0.000102499,4.77577e-05,4.48884e-05,2.42908e-05,3.77482e-05,0.000505589,0.000250356,0.00267151,0.00273907,0.000557943,0.000127829,0.00267151,0.00274015,0.000420463,0.000127353,0.00267151,0.00270944,0.000558982,0.000127353,0.00267151,0.0027327
0.274706,0.0171949,0.000212703,0.000203667,6.13377e-05,0.0189934,0.00020379,0.000190902,7.13233e-05,-1.30468e-05,0.000104637,2.37203e-05,0.000101913,4.75198e-05,4.45817e-05,2.40681e-05,3.75267e-05,0.000505589,0.000248871,0.00265604,0.00272348,0.000557943,0.000127828,0.00265604,0.00272465,0.000420463,0.000127359,0.00265604,0.00269416,0.000558982,0.000127359,0.00265604,0.00271758
0.274925,0.0168657,0.000208264,0.000199255,6.05914e-05,0.0186435,0.000198553,0.000185486,7.084e-05,-1.28974e-05,0.00010404,2.36013e-05,0.000101328,4.72823e-05,4.42757e-05,2.38468e-05,3.73051e-05,0.000505589,0.000247391,0.00264058,0.00270793,0.000557943,0.000127827,0.00264058,0.00270919,0.000420463,0.000127365,0.00264058,0.0026789,0.000558982,0.000127365,0.00264058,0.00270246
0.275144,0.0165421,0.000204069,0.000195097,5.98445e-05,0.0182999,0.000193546,0.000180305,7.03563e-05,-1.27482e-05,0.000103442,2.34824e-05,0.000100741,4.70451e-05,4.39704e-05,2.36269e-05,3.70833e-05,0.000505589,0.000245914,0.00262513,0.00269241,0.000557943,0.000127827,0.00262513,0.00269378,0.000420463,0.000127372,0.00262513,0.00266365,0.000558982,0.000127372,0.00262513,0.00268737
0.275364,0.016224,0.000200135,0.000191211,5.9097e-05,0.0179627,0.000188792,0.000175387,6.98723e-05,-1.25992e-05,0.000102843,2.33638e-05,0.000100154,4.68082e-05,4.36659e-05,2.34084e-05,3.68613e-05,0.000505589,0.000244436,0.00260963,0.00267686,0.000557943,0.000127826,0.00260963,0.00267833,0.000420463,0.000127378,0.00260963,0.00264835,0.000558982,0.000127378,0.00260963,0.00267222
0.275584,0.0159117,0.000196473,0.000187609,5.83489e-05,0.0176318,0.000184316,0.000170756,6.93878e-05,-1.24505e-05,0.000102244,2.32453e-05,9.9567e-05,4.65716e-05,4.3362e-05,2.31914e-05,3.66391e-05,0.000505589,0.000242961,0.00259414,0.00266135,0.000557943,0.000127825,0.00259414,0.00266292,0.000420463,0.000127385,0.00259414,0.00263306,0.000558982,0.000127385,0.00259414,0.00265709
0.275803,0.015605,0.000193093,0.000184301,5.76002e-05,0.0173072,0.000180135,0.000166436,6.8903e-05,-1.23021e-05,0.000101645,2.3127e-05,9.89792e-05,4.63353e-05,4.30589e-05,2.29757e-05,3.64168e-05,0.000505589,0.000241499,0.00257873,0.00264595,0.000557943,0.000127825,0.00257873,0.00264763,0.000420463,0.000127391,0.00257873,0.00261786,0.000558982,0.000127391,0.00257873,0.00264204
0.276023,0.0153041,0.000189997,0.000181292,5.6851e-05,0.016989,0.000176264,0.000162444,6.84177e-05,-1.21539e-05,0.000101045,2.30089e-05,9.83909e-05,4.60993e-05,4.27565e-05,2.27616e-05,3.61943e-05,0.000505589,0.000240034,0.00256326,0.00263052,0.000557943,0.000127824,0.00256326,0.0026323,0.000420463,0.000127397,0.00256326,0.0026026,0.000558982,0.000127397,0.00256326,0.00262694
0.276244,0.015009,0.000187185,0.00017858,5.61011e-05,0.0166772,0.000172713,0.000158792,6.79321e-05,-1.2006e-05,0.000100445,2.2891e-05,9.78022e-05,4.58636e-05,4.24548e-05,2.25489e-05,3.59716e-05,0.000505589,0.000238567,0.00254774,0.00261506,0.000557943,0.000127824,0.00254774,0.00261695,0.000420463,0.000127404,0.00254774,0.00258729,0.000558982,0.000127404,0.00254774,0.00261179
0.276464,0.0147199,0.00018465,0.000176159,5.53506e-05,0.0163717,0.000169488,0.00015549,6.74461e-05,-1.18583e-05,9.98448e-05,2.27733e-05,9.7213e-05,4.56283e-05,4.21538e-05,2.23376e-05,3.57487e-05,0.000505589,0.000237112,0.00253229,0.0025997,0.000557943,0.000127824,0.00253229,0.00260171,0.000420463,0.00012741,0.00253229,0.00257206,0.000558982,0.00012741,0.00253229,0.00259673
0.276684,0.0144367,0.000182383,0.000174018,5.45995e-05,0.0160726,0.000166587,0.000152537,6.69597e-05,-1.17109e-05,9.92439e-05,2.26557e-05,9.66233e-05,4.53932e-05,4.18535e-05,2.21279e-05,3.55257e-05,0.000505589,0.000235661,0.00251686,0.00258438,0.000557943,0.000127823,0.00251686,0.0025865,0.000420463,0.000127417,0.00251686,0.00255685,0.000558982,0.000127417,0.00251686,0.00258168
0.276905,0.0141594,0.000180366,0.000172141,5.38479e-05,0.0157798,0.000164004,0.000149929,6.64729e-05,-1.15638e-05,9.86425e-05,2.25384e-05,9.60332e-05,4.51585e-05,4.1554e-05,2.19197e-05,3.53025e-05,0.000505589,0.000234209,0.00250138,0.00256903,0.000557943,0.000127823,0.00250138,0.00257127,0.000420463,0.000127423,0.00250138,0.00254158,0.000558982,0.000127423,0.00250138,0.00256658
0.277126,0.0138883,0.000178581,0.000170505,5.30956e-05,0.0154935,0.000161728,0.000147654,6.59858e-05,-1.14169e-05,9.80408e-05,2.24212e-05,9.54426e-05,4.49241e-05,4.12552e-05,2.17129e-05,3.50791e-05,0.000505589,0.000232762,0.0024859,0.0025537,0.000557943,0.000127823,0.0024859,0.00255607,0.000420463,0.000127429,0.0024859,0.00252633,0.000558982,0.000127429,0.0024859,0.00255149
0.277347,0.0136233,0.000177081,0.000169086,5.26089e-05,0.0152135,0.000159665,0.000145694,6.53178e-05,-1.12704e-05,9.76369e-05,2.23043e-05,9.50552e-05,4.46901e-05,4.10317e-05,2.15077e-05,3.49431e-05,0.000505589,0.00023132,0.00247044,0.00253842,0.000557943,0.000127823,0.00247044,0.00254091,0.000420463,0.000127436,0.00247044,0.0025111,0.000558982,0.000127436,0.00247044,0.00253643
0.277568,0.0133645,0.000175794,0.000167853,5.22387e-05,0.0149398,0.000157834,0.000144022,6.45701e-05,-1.1124e-05,9.732e-05,2.21875e-05,9.4757e-05,4.44563e-05,4.0842e-05,2.1304e-05,3.48455e-05,0.000505589,0.000229883,0.00245499,0.00252317,0.000557943,0.000127823,0.00245499,0.00252578,0.000420463,0.000127442,0.00245499,0.0024959,0.000558982,0.000127442,0.00245499,0.00252138
0.27779,0.0131119,0.000174654,0.000166774,5.18683e-05,0.0146726,0.000156238,0.000142608,6.38217e-05,-1.0978e-05,9.70028e-05,2.2071e-05,9.44586e-05,4.42229e-05,4.06535e-05,2.11019e-05,3.47478e-05,0.000505589,0.000228445,0.00243949,0.00250787,0.000557943,0.000127823,0.00243949,0.00251061,0.000420463,0.000127449,0.00243949,0.00248063,0.000558982,0.000127449,0.00243949,0.00250628
0.278011,0.0128656,0.000173628,0.000165815,5.14976e-05,0.0144117,0.000154845,0.000141417,6.30727e-05,-1.08322e-05,9.66855e-05,2.19546e-05,9.41599e-05,4.39898e-05,4.0466e-05,2.09014e-05,3.46501e-05,0.000505589,0.000227019,0.00242406,0.00249267,0.000557943,0.000127823,0.00242406,0.00249554,0.000420463,0.000127455,0.00242406,0.00246546,0.000558982,0.000127455,0.00242406,0.00249127
0.278233,0.0126257,0.000172682,0.000164939,5.11265e-05,0.0141573,0.000153618,0.000140408,6.23232e-05,-1.06867e-05,9.63681e-05,2.18385e-05,9.3861e-05,4.37571e-05,4.02796e-05,2.07024e-05,3.45523e-05,0.000505589,0.000225591,0.00240858,0.00247742,0.000557943,0.000127823,0.00240858,0.00248043,0.000420463,0.000127462,0.00240858,0.00245022,0.000558982,0.000127462,0.00240858,0.00247621
0.278455,0.0123922,0.000171779,0.00016411,5.07552e-05,0.0139092,0.000152519,0.000139538,6.1573e-05,-1.05415e-05,9.60504e-05,2.17225e-05,9.35619e-05,4.35247e-05,4.00944e-05,2.05049e-05,3.44544e-05,0.000505589,0.000224169,0.00239312,0.00246219,0.000557943,0.000127823,0.00239312,0.00246534,0.000420463,0.000127468,0.00239312,0.00243501,0.000558982,0.000127468,0.00239312,0.00246116
0.278677,0.0121652,0.000170886,0.000163289,5.03836e-05,0.0136675,0.000151506,0.000138761,6.08223e-05,-1.03966e-05,9.57327e-05,2.16068e-05,9.32625e-05,4.32926e-05,3.99102e-05,2.03091e-05,3.43564e-05,0.000505589,0.00015116,0.00375311,0.00379388,0.000557943,0.000129359,0.00375311,0.00379958,0.000420463,0.00012929,0.00375311,0.00378002,0.000558982,0.00012929,0.00375311,0.00379692
0.2789,0.0119447,0.000169967,0.000162443,5.00117e-05,0.0134322,0.000150536,0.000138031,6.00709e-05,-1.0252e-05,9.54147e-05,2.14912e-05,9.29629e-05,4.30609e-05,3.97271e-05,2.01149e-05,3.42584e-05,0.000505589,0.000149967,0.00372299,0.00376399,0.000557943,0.000129365,0.00372299,0.0037698,0.000420463,0.000129299,0.00372299,0.0037501,0.000558982,0.000129299,0.00372299,0.00376715
0.279122,0.0117308,0.000168991,0.000161536,4.96395e-05,0.0132033,0.000149569,0.000137303,5.9319e-05,-1.01076e-05,9.50966e-05,2.13759e-05,9.2663e-05,4.28295e-05,3.95452e-05,1.99223e-05,3.41603e-05,0.000505589,0.000219929,0.00234672,0.00241653,0.000557943,0.000127824,0.00234672,0.00242014,0.000420463,0.000127488,0.00234672,0.00238939,0.000558982,0.000127488,0.00234672,0.00241606
0.279345,0.0115235,0.000167939,0.00016055,4.9267e-05,0.0129808,0.00014857,0.00013654,5.85664e-05,-9.96356e-06,9.47783e-05,2.12607e-05,9.23629e-05,4.25984e-05,3.93643e-05,1.97313e-05,3.40621e-05,0.000505589,0.000218523,0.00233123,0.0024013,0.000557943,0.000127825,0.00233123,0.00240507,0.000420463,0.000127494,0.00233123,0.00237417,0.000558982,0.000127494,0.00233123,0.00240102
0.279567,0.0113226,0.000166806,0.000159479,4.88942e-05,0.0127645,0.000147519,0.000135719,5.78133e-05,-9.81978e-06,9.44599e-05,2.11458e-05,9.20626e-05,4.23678e-05,3.91845e-05,1.9542e-05,3.39638e-05,0.000505589,0.000217129,0.00231583,0.00238614,0.000557943,0.000127825,0.00231583,0.00239007,0.000420463,0.0001275,0.00231583,0.00235903,0.000558982,0.0001275,0.00231583,0.00238607
0.279791,0.011128,0.000165593,0.000158324,4.85211e-05,0.0125544,0.000146399,0.000134822,5.70595e-05,-9.6763e-06,9.41412e-05,2.10311e-05,9.1762e-05,4.21374e-05,3.90058e-05,1.93543e-05,3.38654e-05,0.000505589,0.000215729,0.0023003,0.00237085,0.000557943,0.000127826,0.0023003,0.00237496,0.000420463,0.000127507,0.0023003,0.00234377,0.000558982,0.000127507,0.0023003,0.00237099
0.280014,0.0109396,0.000164303,0.00015709,4.81477e-05,0.0123503,0.000145198,0.000133836,5.63052e-05,-9.53311e-06,9.38225e-05,2.09166e-05,9.14612e-05,4.19074e-05,3.88282e-05,1.91682e-05,3.3767e-05,0.000505589,0.00021434,0.00228485,0.00235565,0.000557943,0.000127826,0.00228485,0.00235993,0.000420463,0.000127513,0.00228485,0.0023286,0.000558982,0.000127513,0.00228485,0.00235601
0.280237,0.0107573,0.000162944,0.000155783,4.7774e-05,0.0121522,0.000143906,0.000132752,5.55502e-05,-9.39021e-06,9.35035e-05,2.08024e-05,9.11601e-05,4.16778e-05,3.86517e-05,1.89838e-05,3.36684e-05,0.000505589,0.000212958,0.00226941,0.00234046,0.000557943,0.000127827,0.00226941,0.00234491,0.000420463,0.00012752,0.00226941,0.00231344,0.000558982,0.00012752,0.00226941,0.00234104
0.280461,0.0105808,0.000161528,0.000154417,4.74e-05,0.01196,0.000142518,0.000131564,5.47947e-05,-9.24761e-06,9.31844e-05,2.06883e-05,9.08588e-05,4.14485e-05,3.84762e-05,1.88011e-05,3.35698e-05,0.000505589,0.000211576,0.00225392,0.00232522,0.000557943,0.000127828,0.00225392,0.00232983,0.000420463,0.000127526,0.00225392,0.00229824,0.000558982,0.000127526,0.00225392,0.00232602
0.280684,0.0104102,0.000160067,0.000153003,4.70257e-05,0.0117736,0.000141032,0.000130268,5.40385e-05,-9.10531e-06,9.28651e-05,2.05745e-05,9.05573e-05,4.12196e-05,3.83018e-05,1.86201e-05,3.34712e-05,0.000505589,0.000210207,0.00223851,0.00231005,0.000557943,0.000127828,0.00223851,0.00231483,0.000420463,0.000127533,0.00223851,0.00228311,0.000558982,0.000127533,0.00223851,0.00231109
0.280908,0.0102453,0.000158578,0.00015156,4.66511e-05,0.0115929,0.000139447,0.000128867,5.32818e-05,-8.96332e-06,9.25457e-05,2.04608e-05,9.02555e-05,4.0991e-05,3.81285e-05,1.84408e-05,3.33724e-05,0.000505589,0.000208837,0.00222304,0.00229484,0.000557943,0.000127829,0.00222304,0.00229978,0.000420463,0.000127539,0.00222304,0.00226794,0.000558982,0.000127539,0.00222304,0.00229611
0.281132,0.0100859,0.000157077,0.000150106,4.62762e-05,0.0114177,0.000137767,0.000127362,5.25244e-05,-8.82162e-06,9.22261e-05,2.03474e-05,8.99535e-05,4.07629e-05,3.79562e-05,1.82632e-05,3.32736e-05,0.000505589,0.000207474,0.00220759,0.00227965,0.000557943,0.00012783,0.00220759,0.00228475,0.000420463,0.000127546,0.00220759,0.00225278,0.000558982,0.000127546,0.00220759,0.00228114
0.281357,0.00993196,0.000155585,0.00014866,4.5901e-05,0.011248,0.000135996,0.000125758,5.17664e-05,-8.68024e-06,9.19063e-05,2.02342e-05,8.96512e-05,4.0535e-05,3.77851e-05,1.80873e-05,3.31747e-05,0.000505589,0.000206112,0.00219208,0.0022644,0.000557943,0.000127831,0.00219208,0.00226966,0.000420463,0.000127553,0.00219208,0.00223757,0.000558982,0.000127553,0.00219208,0.00226614
0.281581,0.00978332,0.000154122,0.000147245,4.55256e-05,0.0110838,0.000134139,0.000124062,5.10078e-05,-8.53916e-06,9.15864e-05,2.01213e-05,8.93487e-05,4.03076e-05,3.76149e-05,1.79132e-05,3.30757e-05,0.000505589,0.000204762,0.00217665,0.00224925,0.000557943,0.000127832,0.00217665,0.00225465,0.000420463,0.000127559,0.00217665,0.00222244,0.000558982,0.000127559,0.00217665,0.00225121
0.281806,0.00963986,0.000152716,0.000145881,4.51774e-05,0.0109248,0.000132275,0.000122284,5.04292e-05,-8.39838e-06,9.13199e-05,2.00085e-05,8.9101e-05,4.00805e-05,3.74511e-05,1.77408e-05,3.29826e-05,0.000505589,0.000203413,0.00216117,0.00223405,0.000557943,0.000127833,0.00216117,0.00223959,0.000420463,0.000127566,0.00216117,0.00220727,0.000558982,0.000127566,0.00216117,0.00223624
0.28203,0.00950145,0.000151387,0.000144592,4.48461e-05,0.010771,0.000130385,0.000120433,4.99615e-05,-8.25792e-06,9.10864e-05,1.9896e-05,8.88869e-05,3.98538e-05,3.72916e-05,1.75701e-05,3.28931e-05,0.000505589,0.000202077,0.00214576,0.00221893,0.000557943,0.000127834,0.00214576,0.00222462,0.000420463,0.000127572,0.00214576,0.00219218,0.000558982,0.000127572,0.00214576,0.00222136
0.282255,0.00936797,0.000150149,0.000143398,4.45145e-05,0.0106224,0.000128441,0.000118522,4.94934e-05,-8.11778e-06,9.08528e-05,1.97837e-05,8.86727e-05,3.96275e-05,3.71332e-05,1.74012e-05,3.28036e-05,0.000505589,0.000200742,0.0021303,0.00220378,0.000557943,0.000127836,0.0021303,0.0022096,0.000420463,0.000127579,0.0021303,0.00217704,0.000558982,0.000127579,0.0021303,0.00220643
0.282481,0.0092393,0.000149023,0.000142323,4.41826e-05,0.0104788,0.000126452,0.000116561,4.9025e-05,-7.97794e-06,9.06192e-05,1.96717e-05,8.84583e-05,3.94015e-05,3.69759e-05,1.7234e-05,3.2714e-05,0.000505589,0.000199409,0.00211479,0.00218859,0.000557943,0.000127837,0.00211479,0.00219453,0.000420463,0.000127585,0.00211479,0.00216185,0.000558982,0.000127585,0.00211479,0.00219145
0.282706,0.00911531,0.000148029,0.000141385,4.38505e-05,0.0103401,0.000124431,0.000114566,4.85562e-05,-7.83843e-06,9.03855e-05,1.95599e-05,8.82437e-05,3.9176e-05,3.68196e-05,1.70686e-05,3.26243e-05,0.000505589,0.000198088,0.00209936,0.00217349,0.000557943,0.000127838,0.00209936,0.00217955,0.000420463,0.000127592,0.00209936,0.00214675,0.000558982,0.000127592,0.00209936,0.00217656
0.282931,0.00899588,0.000147184,0.000140603,4.35181e-05,0.0102062,0.000122393,0.000112551,4.8087e-05,-7.69923e-06,9.01517e-05,1.94483e-05,8.80289e-05,3.89508e-05,3.66644e-05,1.6905e-05,3.25346e-05,0.000505589,0.000196775,0.00208394,0.00215842,0.000557943,0.00012784,0.00208394,0.00216458,0.000420463,0.000127598,0.00208394,0.00213166,0.000558982,0.000127598,0.00208394,0.00216168
0.283157,0.00888087,0.000146502,0.000139992,4.31855e-05,0.0100771,0.000120351,0.00011053,4.76174e-05,-7.56036e-06,8.99178e-05,1.93369e-05,8.7814e-05,3.8726e-05,3.65102e-05,1.67432e-05,3.24447e-05,0.000505589,0.000195463,0.00206846,0.00214332,0.000557943,0.000127841,0.00206846,0.00214957,0.000420463,0.000127605,0.00206846,0.00211653,0.000558982,0.000127605,0.00206846,0.00214677
0.283383,0.00877017,0.000145997,0.000139566,4.28526e-05,0.00995258,0.000118318,0.000108519,4.71475e-05,-7.4218e-06,8.96839e-05,1.92258e-05,8.75989e-05,3.85016e-05,3.63571e-05,1.65831e-05,3.23548e-05,0.000505589,0.00019416,0.002053,0.00212824,0.000557943,0.000127843,0.002053,0.00213458,0.000420463,0.000127611,0.002053,0.00210141,0.000558982,0.000127611,0.002053,0.00213187
0.283609,0.00866365,0.000145677,0.000139334,4.25194e-05,0.00983262,0.000116309,0.000106532,4.66772e-05,-7.28357e-06,8.94499e-05,1.91149e-05,8.73836e-05,3.82775e-05,3.6205e-05,1.64249e-05,3.22649e-05,0.000505589,0.000192864,0.00203755,0.0021132,0.000557943,0.000127844,0.00203755,0.00211961,0.000420463,0.000127618,0.00203755,0.00208631,0.000558982,0.000127618,0.00203755,0.00211699
0.283835,0.00856119,0.000145549,0.000139301,4.21859e-05,0.00971711,0.000114339,0.000104586,4.62065e-05,-7.14567e-06,8.92158e-05,1.90042e-05,8.71682e-05,3.80539e-05,3.60539e-05,1.62685e-05,3.21748e-05,0.000505589,0.000191575,0.00202211,0.0020982,0.000557943,0.000127846,0.00202211,0.00210467,0.000420463,0.000127625,0.00202211,0.00207122,0.000558982,0.000127625,0.00202211,0.00210213
0.284062,0.00846265,0.000145615,0.000139471,4.18522e-05,0.00960596,0.000112419,0.000102695,4.57354e-05,-7.0081e-06,8.89816e-05,1.88938e-05,8.69526e-05,3.78307e-05,3.59038e-05,1.61138e-05,3.20847e-05,0.000505589,0.00019029,0.00200662,0.00208316,0.000557943,0.000127847,0.00200662,0.00208969,0.000420463,0.000127631,0.00200662,0.00205609,0.000558982,0.000127631,0.00200662,0.00208723
0.284288,0.00836792,0.000145874,0.000139841,4.15182e-05,0.00949906,0.000110563,0.000100873,4.5264e-05,-6.87086e-06,8.87474e-05,1.87837e-05,8.67368e-05,3.76078e-05,3.57548e-05,1.5961e-05,3.19946e-05,0.000505589,0.000189018,0.0019912,0.00206822,0.000557943,0.000127849,0.0019912,0.00207479,0.000420463,0.000127638,0.0019912,0.00204104,0.000558982,0.000127638,0.0019912,0.00207242
0.284515,0.00827687,0.00014632,0.000140405,4.1184e-05,0.00939633,0.000108783,9.91335e-05,4.47921e-05,-6.73395e-06,8.85131e-05,1.86737e-05,8.65209e-05,3.73854e-05,3.56068e-05,1.581e-05,3.19043e-05,0.000505589,0.000187748,0.00197574,0.00205325,0.000557943,0.000127851,0.00197574,0.00205986,0.000420463,0.000127644,0.00197574,0.00202594,0.000558982,0.000127644,0.00197574,0.00205756
0.284742,0.00818938,0.000146945,0.000141152,4.08495e-05,0.00929766,0.000107089,9.74878e-05,4.432e-05,-6.59737e-06,8.82787e-05,1.8564e-05,8.63047e-05,3.71634e-05,3.54597e-05,1.56609e-05,3.1814e-05,0.000505589,0.000186487,0.00196028,0.00203831,0.000557943,0.000127853,0.00196028,0.00204495,0.000420463,0.000127651,0.00196028,0.00201087,0.000558982,0.000127651,0.00196028,0.00204272
0.284969,0.00810531,0.000147735,0.000142071,4.05147e-05,0.00920297,0.000105491,9.59462e-05,4.38474e-05,-6.46113e-06,8.80443e-05,1.84546e-05,8.60884e-05,3.69417e-05,3.53137e-05,1.55136e-05,3.17236e-05,0.000505589,0.000185235,0.00194484,0.0020234,0.000557943,0.000127855,0.00194484,0.00203007,0.000420463,0.000127657,0.00194484,0.00199581,0.000558982,0.000127657,0.00194484,0.00202791
0.285196,0.00802455,0.000148675,0.000143143,4.01796e-05,0.00911215,0.000103994,9.45169e-05,4.33744e-05,-6.32523e-06,8.78097e-05,1.83454e-05,8.5872e-05,3.67205e-05,3.51686e-05,1.53681e-05,3.16331e-05,0.000505589,0.000183991,0.00192941,0.00200854,0.000557943,0.000127857,0.00192941,0.00201522,0.000420463,0.000127664,0.00192941,0.00198077,0.000558982,0.000127664,0.00192941,0.00201312
0.285424,0.00794697,0.000149746,0.000144348,3.98443e-05,0.00902511,0.000102605,9.32059e-05,4.29011e-05,-6.18967e-06,8.75751e-05,1.82365e-05,8.56553e-05,3.64997e-05,3.50245e-05,1.52244e-05,3.15426e-05,0.000505589,0.000182751,0.00191393,0.00199363,0.000557943,0.000127859,0.00191393,0.00200033,0.000420463,0.000127671,0.00191393,0.00196568,0.000558982,0.000127671,0.00191393,0.00199828
